SERVICE_ID,BL_ID,NAME,SERVICE_TYPE,BL_NAME,PHOTOURL,URL,HTML,CONTACT,HOURS,MANAGE,STATUS,ADD_ID,GLOBALID,LAT,LONG
125,593-1,éliane Hair & Spa,commercial_services,,,http://www.elianehairspa.ca/,,,,Non-UBC,,AD-235,{65BFE2A5-8DC8-4C7E-969C-D003818037FF},49.2545729806168,-123.235106194389
109,,Mundell Park Playground,park,,,http://wesbrook.app2.thoughtshop.com/posts/mundell-park#.VYm4XPm4S70,,,,UNA,,AD-62,{9F951E22-FB3C-4CC4-8AAC-43C6DD9EC002},49.2520744305981,-123.236557574231
126,689,Kabro Salon,commercial_services,,,http://www.kabrosalon.com/,,,,Non-UBC,,AD-342,{83F1DE48-A5E2-4262-8AD7-6BBD33B4C1D6},49.2546890902822,-123.235616122326
127,593-1,Wesbrook Village Dental Ctr,commercial_services,,,http://www.wesbrookvillagedental.com/,,,,Non-UBC,,AD-360,{14A428CD-6811-44A2-AF8E-1FA3D84DF3A6},49.2547580817449,-123.235293098624
112,,Khorana Park Playground,park,,,http://wesbrook.app2.thoughtshop.com/posts/khorana-park#.VYm4W_m4S70,,,,UNA,,AD-33,{5C219840-C9FC-4A90-BEBF-203319E15ABB},49.2553529096715,-123.232272643476
128,689,Wesbrook Eyecare,retail,,,http://wesbrookeyecare.com/,,,,Non-UBC,,AD-346,{D247F068-3F9F-4358-9660-61F14DF96E47},49.2544848397315,-123.235450846838
113,795,Merit Travel,commercial_services,,,http://www.merit.ca/,,,,Non-UBC,,AD-273,{DF7FA7DE-619B-4874-ADAA-0B444627EB75},49.2666864353001,-123.249949450261
130,689,University Barbershop,commercial_services,,,http://www.theuniversitybarbershop.com/,,,,Non-UBC,,AD-343,{949E08A9-20F8-4089-8FA2-AD99511280A5},49.2546408255651,-123.235579910167
115,795,On the Fringe,commercial_services,,,http://www.onthefringehairdesign.com/,,,,Non-UBC,,AD-273,{4B1CA008-DD96-4651-A81C-C8CD854DFA50},49.2666790383957,-123.249938288671
131,689,Careville Health Clinic,medical,,,http://www.carevillehealth.com/,,,,Non-UBC,,AD-341,{D0F444FF-3356-4489-B983-BA3B54950B7B},49.2547802887452,-123.235681669621
117,795,Wireless Wave,retail,,,http://www.wirelesswave.ca/about-wirelesswave/,,,,Non-UBC,,AD-273,{BEED113E-D94B-47D8-9C86-9D5EAF739B68},49.2666769813598,-123.249944032142
135,687,Save-On-Foods,grocery,,,http://www.saveonfoods.com/store/ubc,,,,Non-UBC,,AD-46,{6BAC274F-E9EB-499D-95EA-A01CFBACAB0F},49.2547584812316,-123.23657531036
120,689,More Bikes,retail,,,http://www.morebikes.ca/,,,,Non-UBC,,AD-353,{2A59EC0B-1C5D-4A65-BB45-4153D21B1EBF},49.2544723023129,-123.235883389856
136,795,Grocery Checkout,grocery,,,https://www.grocerycheckout.com/default.aspx,,,,Non-UBC,,AD-273,{B6D4F394-A88B-4804-B3C5-70E716D5E07D},49.2663384807268,-123.249566189154
141,,Hannah and Samuel Flower Shop,commercial_services,,,http://www.hsflowers.ca/,,,,UEL,Non-UBC,AD-135,{C4C88DB6-B323-47CC-ADEA-A8F6830BF5CE},49.2662262431307,-123.243635760077
142,,CIBC,bank,,,http://www.cibc.com/,,,,UEL,Non-UBC,AD-323,{493E486C-6B86-45D3-96D9-E62C8E535B3A},49.266410174379,-123.243781248229
144,,Copiesmart,commercial_services,,,http://www.copiesmart.com/,,,,UEL,Non-UBC,AD-323,{6DF4919C-09C8-4F4E-9D56-0407E3FE6F58},49.2666580282356,-123.242861704716
146,,Staples,commercial_services,,,http://www.staples.ca/,,,,UEL,Non-UBC,AD-816,{EF1FBA68-6F70-4C72-ADDB-3D6B9D208395},49.2662602365141,-123.242196664512
138,690,BC Liqour Store,retail,,,http://www.bcliquorstores.com/store/192,,,,Non-UBC,,AD-277,{CB3B5609-3F32-47AD-BC81-FB45EE8AA4AD},49.2545292307136,-123.236227530062
147,,Gold's Gym,commercial_services,,,http://goldsgymbc.ca/,,,,UEL,Non-UBC,AD-816,{7E84A6D0-91C6-42FF-9691-9DABA87A7288},49.2663197479528,-123.242307772507
149,,House of Vision,retail,,,http://houseofvisionoptical.com/,,,,UEL,Non-UBC,AD-816,{059C135F-A14C-4A3A-AB1E-7BCBBBB791A5},49.2660002257806,-123.242307612629
150,,Pacific Spirit Dental,medical,,,http://www.pacificspiritdental.ca/,,,,UEL,Non-UBC,AD-135,{BE35F8B6-3782-4B67-90DF-55FA7EFF0FD2},49.2659548899067,-123.242825205889
140,,Bank of Montreal,bank,,,https://www.bmo.com/main/personal,,,,UEL,Non-UBC,AD-135,{CF087033-6048-4D14-94FA-726C925F1C66},49.2659649250726,-123.243404847342
153,,Little Mountain Learning Academy ,commercial_services,,,http://www.lmacademics.com/,,,,UEL,Non-UBC,AD-135,{4EC2FAF0-4E75-4A7F-A4FC-9F304F27357B},49.2657975798515,-123.243049374863
154,,Cellworks Communication Inc.,commercial_services,,,http://www.cellworks.ca/,,,,UEL,Non-UBC,AD-135,{E6A1289D-9C4B-441E-9978-E98988B92573},49.2661714154199,-123.242926636982
156,,Discount Textbooks,retail,,,http://www.discounttextbooks.ca/,,,,UEL,Non-UBC,AD-135,{0AD00C10-16C7-4685-9205-894B8B1863C5},49.2659170066124,-123.243061334306
157,904,Ponderosa Commons Residence Front Desk,housing_student,,,http://vancouver.housing.ubc.ca/residences/ponderosa-commons/,,,,SHHS,,AD-258,{B7A6401F-7E39-4FCA-9730-C33ED6D07442},49.2642301713954,-123.255454179141
159,,Bubble Waffle Cafe,cafe,,,http://www.bubblewafflecafe.com/,,,,UEL,Non-UBC,AD-323,{53615EDF-2F18-41C2-A7AD-4A90F07DFBF0},49.266681077224,-123.242692767556
161,,One More Sushi ,restaurant,,,http://onemoresushi.ca/,,,,UEL,Non-UBC,AD-135,{8C049B70-19B8-43B6-A883-E0AAE82DC3A0},49.2660243175676,-123.242526737341
162,,Subway,cafe,,,http://www.food.ubc.ca/place/subway/,,,,UEL,Non-UBC,AD-135,{7C418D88-1A8C-4092-8E7B-B31B71A4A35B},49.26589569003,-123.243202698689
163,,5 Tastes,restaurant,,,http://5tastes.ca/,,,,UEL,Non-UBC,AD-135,{D4D09029-EE26-4868-ACEE-F2C2F4538D45},49.2662215015513,-123.242951928299
164,,Booster Juice,cafe,,,http://boosterjuice.com/,,,,UEL,Non-UBC,AD-135,{93F93928-E967-4765-A341-FE664093F64D},49.2660745841008,-123.242834903663
165,,Only U Cafe,cafe,,,http://www.facebook.com/pages/Only-U-Cafe/431021496919221,,,,UEL,Non-UBC,AD-816,{E2B7C0C2-030F-4AAB-A892-E692EDF8A2FC},49.2659773725094,-123.242380536344
166,,Mini Super,minimart,,,http://www.facebook.com/pages/Mini-Super-at-UBC/249485448568472?sk=timeline&amp;ref=page_internal,,,,UEL,Non-UBC,AD-323,{76FA900D-8199-4793-AE6A-B85CC1A8244B},49.2666446610593,-123.242674758308
172,690,Chef Hung Taiwanese Beef Noodle,restaurant,,,http://www.chefhungnoodle.com/eng/,,,,Non-UBC,,AD-50,{DAFF28AF-A336-408F-9C9A-F4D57C40A329},49.2543222123371,-123.236284896447
167,689,BierCraft,restaurant,,,http://biercraft.com/wesbrook-at-ubc/,,,,Non-UBC,,AD-354,{1AC5ADE1-A030-437E-9581-BE1E84FA3427},49.2542425787709,-123.235724176614
174,,McDonald's,cafe,,,http://www.mcdonalds.ca/ca/en.html,,,,UEL,Non-UBC,AD-323,{5FA41F61-ED81-4FBF-83DB-4CEC6FBADFEC},49.2667052752948,-123.242511525403
168,689,Dough Girls Baking,cafe,,,http://www.doughgirlsbakeshop.com/,,,,Non-UBC,,AD-351,{50A5757E-D753-40F4-8394-2F4C1FD44D6B},49.2545602769005,-123.235900842422
176,,Red Burrito,cafe,,,http://www.redburrito.ca/,,,,UEL,Non-UBC,AD-135,{49D75F3B-66AC-4E99-B712-90FC04CD4F6F},49.2657125016863,-123.243211220692
177,,Pearl Fever Tea House ,cafe,,,http://www.pearlfever.ca/,,,,UEL,Non-UBC,AD-135,{FC1391E4-9166-489D-8D82-AF838E2AC102},49.265869917897,-123.243176178364
169,593-1,Jugo Juice,cafe,,,http://www.jugojuice.com/en/locations/british-columbia,,,,Non-UBC,,AD-361,{C23448B7-5A9E-4CEB-8357-2EBBA2363F3C},49.2544702434261,-123.235057998011
178,,Starbucks,cafe,,,http://www.food.ubc.ca/place/starbucks/,,,,UEL,Non-UBC,AD-135,{D91A8AEC-BED8-420A-9D4F-635C335F50F0},49.2658502191965,-123.242749304992
170,593-1,Menchie's Frozen Yogurt,cafe,,,http://www.menchies.ca/,,,,Non-UBC,,AD-362,{680D0FF6-FE7E-4DF2-9679-74DD6C917015},49.2543703459513,-123.234977987306
179,,Pita Pit,cafe,,,http://pitapit.ca/,,,,UEL,Non-UBC,AD-816,{A7AB12B4-37E7-4917-86AA-57B9F538671C},49.2660902987569,-123.242124237454
181,,Pizza Garden,cafe,,,http://www.pizzagarden.ca/,,,,UEL,Non-UBC,AD-323,{812B771F-0E33-47C6-9B22-250DDA7BE667},49.2664647766981,-123.243496912602
171,627,Bean Around The World,cafe,,,http://batw.ca/,,,,Non-UBC,,AD-43,{80129C81-8E09-44AC-A4D5-F53DAF052B08},49.2588539261912,-123.248047770581
183,,Blenz,cafe,,,http://blenz.com/,,,,UEL,Non-UBC,AD-323,{7778E22F-8FE5-4A36-ACA0-82F831B3F8AD},49.2664558197625,-123.243576482044
184,,Vera's Burger Shack,cafe,,,http://www.verasburgershack.com/,,,,UEL,Non-UBC,AD-135,{AE01C99A-5164-4347-9DD0-4E2F3AC64E4D},49.2657986098168,-123.243270773213
188,377-1,The Point Grill,restaurant,,,http://www.food.ubc.ca/place/pointgrill/,,,,SHHS,,AD-248,{6B8043C5-EBF6-4039-8BBD-FCA09764F4AD},49.2617284342738,-123.255456091397
190,540-1,Totem Park Dining Room,restaurant,,,http://www.food.ubc.ca/place/totem-park-dining-room/,,,,SHHS,,AD-223,{AB57A125-F41B-45E6-8A41-B0FAA98C1575},49.2578796099234,-123.252812100414
